local_body_type_code,local_body_type,local_body_code,local_body_name,district_code,parent_local_body_code
3,Gram Panchayat,84240,Bhikhipur,640,2063
3,Gram Panchayat,91441,Bhikhipur,640,2171
3,Gram Panchayat,63748,Bhikkanpur,145,1717
3,Gram Panchayat,81452,Bhikki,172,2015
3,Gram Panchayat,81582,Bhikki Majra,660,2018
3,Gram Panchayat,91122,Bhilampur,185,2166
3,Gram Panchayat,88517,Bhilauri Bhilaura,182,2126
3,Gram Panchayat,48329,Bhilihili,123,1469
3,Gram Panchayat,92970,Bhim Chandi,187,2198
3,Gram Panchayat,91026,Bhimi,640,2164
3,Gram Panchayat,59458,Bhimpur,137,1643
3,Gram Panchayat,50088,Bhimpura No.1 T. Barewa,126,1501
3,Gram Panchayat,50363,Bhind Kund,126,1506
3,Gram Panchayat,58938,Bhinda Mishra,137,1635
3,Gram Panchayat,81741,Bhindara,173,2021
3,Gram Panchayat,51525,Bhindaura,128,1524
3,Gram Panchayat,50364,Bhindlakhan Singha,126,1506
3,Gram Panchayat,56495,Bhinduliya Plasi,133,1594
3,Gram Panchayat,72219,Bhindury,157,1860
3,Gram Panchayat,266529,Bhingri,125,1486
3,Gram Panchayat,69231,Bhioraha,152,1806
3,Gram Panchayat,78294,Bhira,168,1961
3,Gram Panchayat,81402,Bhiraheri,172,2014
3,Gram Panchayat,56339,Bhiravati,659,1592
3,Gram Panchayat,73532,Bhirawan Grant,159,1883
3,Gram Panchayat,73074,Bhirgaun,159,1876
3,Gram Panchayat,86641,Bhiriura,179,2096
3,Gram Panchayat,52579,Bhiriya,129,1539
3,Gram Panchayat,49521,Bhirwa,125,1489
3,Gram Panchayat,80908,Bhirwara,659,2005
3,Gram Panchayat,241729,Bhisavan,137,1644
3,Gram Panchayat,268530,Bhismapur,174,2044
3,Gram Panchayat,90246,Bhisur,184,2151
3,Gram Panchayat,46072,Bhisva Chitauna,121,1438
3,Gram Panchayat,265838,Bhiswa,137,1629
3,Gram Panchayat,76359,Bhiswan Urf Kotiya,164,1928
3,Gram Panchayat,66674,Bhitaha Kunwar,148,1762
3,Gram Panchayat,86145,Bhitaha Urf Kataha,178,2089
3,Gram Panchayat,82533,Bhitara,174,2031
3,Gram Panchayat,60970,Bhitari,140,1670
3,Gram Panchayat,92659,Bhitauli,186,2193
3,Gram Panchayat,59890,Bhitauna,633,1651
3,Gram Panchayat,272618,Bhitaura,126,1506
3,Gram Panchayat,45903,Bhitaura South,121,1436
3,Gram Panchayat,51334,Bhitee,128,1521
3,Gram Panchayat,67558,Bhithari,150,1778
3,Gram Panchayat,89893,Bhithaura,183,2146
3,Gram Panchayat,87653,Bhithiya Chichri,181,2114
3,Gram Panchayat,90040,Bhithnapur,183,2148
3,Gram Panchayat,79994,Bhiti,170,1992
3,Gram Panchayat,66000,Bhiti Baal,148,1752
3,Gram Panchayat,66001,Bhiti Dube,148,1752
3,Gram Panchayat,265947,Bhiti Kursi,156,1855
3,Gram Panchayat,68159,Bhiti Newada,150,1789
3,Gram Panchayat,90753,Bhiti Paharpur,185,2172
3,Gram Panchayat,44835,Bhiti Ta Asudualapur,120,296951
3,Gram Panchayat,54469,Bhitiayakalan,131,1566
3,Gram Panchayat,67085,Bhitiha Panday,148,1769
3,Gram Panchayat,87167,Bhitiya Pauki,180,2104
3,Gram Panchayat,86056,Bhitkini,178,2088
3,Gram Panchayat,50579,Bhitwaria,127,1509
3,Gram Panchayat,82904,Bhiwani,174,2037
3,Gram Panchayat,52945,Bhjhia Janoobi,130,1544
3,Gram Panchayat,48944,Bhkhaura Mafi,125,1480
3,Gram Panchayat,80618,Bhnadri,171,2001
3,Gram Panchayat,91442,Bhoe,640,2171
3,Gram Panchayat,48802,Bhoga Jot,125,1478
3,Gram Panchayat,55873,Bhogajit Nagariya,133,1584
3,Gram Panchayat,45302,Bhogawara,120,1428
3,Gram Panchayat,86057,Bhogipur,178,2088
3,Gram Panchayat,55214,Bhogli,132,1576
3,Gram Panchayat,55215,Bhogpur,132,1576
3,Gram Panchayat,60306,Bhogpur,633,1658
3,Gram Panchayat,50055,Bhojapur,126,1500
3,Gram Panchayat,58005,Bhojapur,135,1621
3,Gram Panchayat,64773,Bhojapur,146,1733
3,Gram Panchayat,74396,Bhojauli Buzurg,160,1896
3,Gram Panchayat,269378,Bhojauli Khurd,160,1896
3,Gram Panchayat,51001,Bhojehara,127,1515
3,Gram Panchayat,81502,Bhojhaheri,172,2016
3,Gram Panchayat,49758,Bhojpur,126,1494
3,Gram Panchayat,52794,Bhojpur,130,1542
3,Gram Panchayat,63465,Bhojpur,145,1711
3,Gram Panchayat,90983,Bhojpur,640,2163
3,Gram Panchayat,56288,Bhojpur Narayanpur,133,1591
3,Gram Panchayat,50619,Bhojpur Tharu,127,1510
3,Gram Panchayat,62842,Bhondela,143,1700
3,Gram Panchayat,65143,Bhonka,147,1739
3,Gram Panchayat,56289,Bhooda Bhadraul,133,1591
3,Gram Panchayat,82101,Bhooda Sarainda Mustqil,173,2026
3,Gram Panchayat,81197,Bhooma,172,2010
3,Gram Panchayat,81336,Bhoopkheri,172,2013
3,Gram Panchayat,80385,Bhoor Maresi,171,1998
3,Gram Panchayat,53090,Bhoora,130,1546
3,Gram Panchayat,56408,Bhoorh Khitaura,133,1593
3,Gram Panchayat,81403,Bhopa,172,2014
3,Gram Panchayat,44201,Bhopat Pur,120,1413
3,Gram Panchayat,58642,Bhopat Pura,137,1630
3,Gram Panchayat,73124,Bhopati Pur,159,1877
3,Gram Panchayat,72881,Bhopatpur,158,1873
3,Gram Panchayat,49407,Bhopatpur Chauki,125,1487
3,Gram Panchayat,81542,Bhora Kalan,172,2017
3,Gram Panchayat,272136,Bhorajpur Kalan,123,1450
3,Gram Panchayat,67722,Bhorapur,150,1781
3,Gram Panchayat,93572,Bhorkala,187,2205
3,Gram Panchayat,271117,Bhorkudi,183,2142
3,Gram Panchayat,84838,Bhot Baqqal,176,2071
3,Gram Panchayat,269219,Bhotha,178,2089
3,Gram Panchayat,52357,Bhouli,140,1536
3,Gram Panchayat,58328,Bhounri,136,1625
3,Gram Panchayat,73256,Bhouwapur Kalan,159,1879
3,Gram Panchayat,63749,Bhowapur,145,1717
3,Gram Panchayat,63778,Bhowapur,661,1718
3,Gram Panchayat,63779,Bhowapur Mastan Nagar,661,1718
3,Gram Panchayat,55875,Bhoyas,133,1584
3,Gram Panchayat,91179,Bhoyen,185,2167
3,Gram Panchayat,59617,Bhraguwasini,633,1646
3,Gram Panchayat,59134,Bhrigusari,137,1638
3,Gram Panchayat,53938,Bhuar Sarai,131,1558
3,Gram Panchayat,50365,Bhuari,126,1506
3,Gram Panchayat,50208,Bhuda Dih,126,1503
3,Gram Panchayat,51572,Bhudehari Narayanpur,129,1525
3,Gram Panchayat,270336,Bhudeli,180,2103
3,Gram Panchayat,61807,Bhudhiya Bhera,141,1683
3,Gram Panchayat,63511,Bhudia,661,1712
3,Gram Panchayat,242973,Bhudia Ta Kumhraur,180,2108
3,Gram Panchayat,269563,Bhudiaya,180,2101
3,Gram Panchayat,65734,Bhudkuda,147,1748
3,Gram Panchayat,271125,Bhuekura,183,2142
3,Gram Panchayat,71509,Bhuganiyapur,156,1848
3,Gram Panchayat,48247,Bhuidharpur,123,1468
3,Gram Panchayat,88192,Bhuigawan,182,2122
3,Gram Panchayat,74955,Bhujauli,160,1904
3,Gram Panchayat,267886,Bhujauli,128,1524
3,Gram Panchayat,274045,Bhujauli,182,2121
3,Gram Panchayat,47269,Bhujhi,123,1454
3,Gram Panchayat,60307,Bhujpura,633,1658
3,Gram Panchayat,266094,Bhujpura Tappa Jamini,133,1593
3,Gram Panchayat,266421,Bhulaipur,179,2094
3,Gram Panchayat,48412,Bhulandih,123,1470
3,Gram Panchayat,73125,Bhulanpur,159,1877
3,Gram Panchayat,80246,Bhulawai,659,1996
3,Gram Panchayat,45303,Bhulendra,120,1428
3,Gram Panchayat,45754,Bhulepur,121,1434
3,Gram Panchayat,56667,Bhundi,133,1597
3,Gram Panchayat,55747,Bhur Bisauli,133,1582
3,Gram Panchayat,268569,Bhur Haar,166,1943
3,Gram Panchayat,73814,Bhura,159,1887
3,Gram Panchayat,81742,Bhura,173,2021
3,Gram Panchayat,53144,Bhura Bahadurpur,130,1547
3,Gram Panchayat,80102,Bhura Begampur,659,1994
3,Gram Panchayat,266220,Bhura Kishan Garhi,119,1405
3,Gram Panchayat,81503,Bhuraheri,172,2016
3,Gram Panchayat,62309,Bhurchuni,142,1691
3,Gram Panchayat,266784,Bhureka,167,1959
3,Gram Panchayat,46486,Bhureypur Kalan,122,1443
3,Gram Panchayat,71365,Bhurha,155,1846
3,Gram Panchayat,73878,Bhurha,159,1888
3,Gram Panchayat,43702,Bhuria Majra Rampur,119,1406
3,Gram Panchayat,89077,Bhurkuri,183,2134
3,Gram Panchayat,86961,Bhursandi,180,2100
3,Gram Panchayat,88606,Bhusaila Adai,182,2127
3,Gram Panchayat,70507,Bhusauri,152,1824
3,Gram Panchayat,56056,Bhusaya,133,1587
3,Gram Panchayat,54471,Bhusdi Urf Rai Nagar,131,1566
3,Gram Panchayat,67913,Bhusehra,150,1784
3,Gram Panchayat,50805,Bhushar Uchwa,127,1512
3,Gram Panchayat,90814,Bhushari,640,2160
3,Gram Panchayat,91027,Bhusiyawan,640,2164
3,Gram Panchayat,83109,Bhuwalpur Domipur,174,2040
3,Gram Panchayat,81404,Bhuwapur,172,2014
3,Gram Panchayat,61573,Bibi Pur,141,1680
3,Gram Panchayat,78356,Bibi Pur,168,1962
3,Gram Panchayat,53280,Bibia Pur Kayasthan,130,1549
3,Gram Panchayat,91238,Bibiganj,185,2167
3,Gram Panchayat,48946,Bibipur,125,1480
3,Gram Panchayat,50436,Bibipur,126,1507
3,Gram Panchayat,56109,Bibipur,133,1588
3,Gram Panchayat,72276,Bibipur,157,1861
3,Gram Panchayat,73191,Bibipur,159,1878
3,Gram Panchayat,80464,Bibipur,171,1999
3,Gram Panchayat,46074,Bibipur Bhushauli,121,1438
3,Gram Panchayat,81261,Bibipur Hatiya,660,2011
3,Gram Panchayat,81663,Bibipur Jalalabad,660,2020
3,Gram Panchayat,244576,Bibiya Jalalpur,155,1840
3,Gram Panchayat,238588,Bibra Kalan,154,1834
3,Gram Panchayat,238589,Bibra Khurd,154,1834
3,Gram Panchayat,92590,Bich Pari,186,2192
3,Gram Panchayat,60432,Bicharpura,139,1660
3,Gram Panchayat,80386,Bicheta Qazi,659,1996
3,Gram Panchayat,57220,Bichhat Sujanpur,134,1608
3,Gram Panchayat,77747,Bichhawan,166,1950
3,Gram Panchayat,54318,Bichhiya Pandey,131,1564
3,Gram Panchayat,268276,Bichiya Nagar,159,1883
3,Gram Panchayat,77640,Bichiya Vikrampur,166,1948
3,Gram Panchayat,245732,Bichola Dhuki,171,1998
3,Gram Panchayat,80827,Bichpuri,659,2004
3,Gram Panchayat,271123,Bidanpur,183,2142
3,Gram Panchayat,43835,Bidaraka,119,1408
3,Gram Panchayat,63132,Bidarkha,143,1705
3,Gram Panchayat,81664,Bidauli,660,2020
3,Gram Panchayat,55748,Bidha Nagala,133,1582
3,Gram Panchayat,43089,Bidhouli Jagner,118,1394
3,Gram Panchayat,50367,Bigah Jamin Bigha,126,1506
3,Gram Panchayat,45572,Bigahani,120,1432
3,Gram Panchayat,45221,Bigahiya,120,297887
3,Gram Panchayat,75142,Bigha Mahawat,161,1907
3,Gram Panchayat,46487,Bighepur,122,1443
3,Gram Panchayat,72882,Bighra Usmanpur,158,1873
3,Gram Panchayat,77440,Bighrayi,166,1944
3,Gram Panchayat,61666,Bihar,141,1681
3,Gram Panchayat,64365,Bihara,146,1727
3,Gram Panchayat,85700,Biharey,178,2083
3,Gram Panchayat,60769,Bihari Bhatpura,139,1666
3,Gram Panchayat,55942,Biharipur,133,1585
3,Gram Panchayat,81978,Biharipur Kamirkha,173,2024
3,Gram Panchayat,52717,Bihat,130,1541
3,Gram Panchayat,89894,Bihat Gaur,183,2146
3,Gram Panchayat,44836,Bihka Urf Pura Mufti,120,296951
3,Gram Panchayat,63559,Bihooni,661,1713
3,Gram Panchayat,57278,Bihra,134,1599
3,Gram Panchayat,271844,Bihuli Somali Urf Hanumanganj,160,1900
3,Gram Panchayat,67306,Bihunikala,149,1773
3,Gram Panchayat,61443,Bijadhar Pur/Bijadhar Pur Central Jail,141,1678
3,Gram Panchayat,272036,Bijahar Mainuddinpur,123,1460
3,Gram Panchayat,270046,Bijahra,146,1723
3,Gram Panchayat,70804,Bijaigarh,153,1829
3,Gram Panchayat,84482,Bijaiya,176,2067
3,Gram Panchayat,70805,Bijarwara,153,1829
3,Gram Panchayat,48413,Bijauli,123,1470
3,Gram Panchayat,62906,Bijauli,143,1701
3,Gram Panchayat,89685,Bijauli,183,2143
3,Gram Panchayat,269505,Bijauli,184,2158
3,Gram Panchayat,58705,Bijauli Bhaiya,137,1631
3,Gram Panchayat,45573,Bijaura,120,1432
3,Gram Panchayat,60069,Bijaura Swarg Dwari,633,1654
3,Gram Panchayat,83368,Bijemau,174,2044
3,Gram Panchayat,91496,Bijethuaa Rajapur,185,2172
3,Gram Panchayat,46560,Bijhalpur,122,1444
3,Gram Panchayat,238795,Bijhalpur,154,1837
3,Gram Panchayat,44529,Bijhauli,120,1417
3,Gram Panchayat,73440,Bijhouli,159,1882
3,Gram Panchayat,70011,Bijhwar Sagar,152,1817
3,Gram Panchayat,70806,Bijna,153,1829
3,Gram Panchayat,80701,Bijna,171,2002
3,Gram Panchayat,79010,Bijoli,169,1973
3,Gram Panchayat,81453,Bijopura,172,2015
3,Gram Panchayat,50621,Bijuliya,127,1510
3,Gram Panchayat,80749,Bikanpur,171,2003
3,Gram Panchayat,64021,Bikapur,146,1722
3,Gram Panchayat,64626,Bikarampur,146,1731
3,Gram Panchayat,297493,Bikarwa,147,1742
3,Gram Panchayat,52360,Bikaval,140,1536
3,Gram Panchayat,91236,Bikna,185,2167
3,Gram Panchayat,53281,Bikrampur,130,1549
3,Gram Panchayat,80318,Bilakudan,171,1997
3,Gram Panchayat,80103,Bilal Pat,659,1994
3,Gram Panchayat,61810,Bilal Pur Turkhata,141,1683
3,Gram Panchayat,62630,Bilandpur,142,1696
3,Gram Panchayat,82179,Bilandpur Ashok,173,2027
3,Gram Panchayat,80387,Bilari (Dehat),171,1998
3,Gram Panchayat,73968,Bilaria,159,1889
3,Gram Panchayat,52888,Bilas Nagar,130,1543
3,Gram Panchayat,81454,Bilaspur,172,2015
3,Gram Panchayat,81743,Bilaspur,173,2021
3,Gram Panchayat,60308,Bilauti,633,1658
3,Gram Panchayat,46488,Bilawa,122,1443
3,Gram Panchayat,80319,Bilawala Mustahkam,171,1997
3,Gram Panchayat,82102,Bilganwa,173,2026
3,Gram Panchayat,56231,Bilhari,133,1590
3,Gram Panchayat,51453,Bilharka,128,1523
3,Gram Panchayat,52287,Bilkhiya,129,1535
3,Gram Panchayat,90323,Billi Markundi,184,2153
3,Gram Panchayat,48697,Bilochpura,124,1476
3,Gram Panchayat,70585,Biloie,152,1825
3,Gram Panchayat,53216,Bilpur,130,1548
3,Gram Panchayat,49586,Bilrwa,125,1490
3,Gram Panchayat,53646,Bilsa,130,1555
3,Gram Panchayat,87407,Bilsandi Bujurg,180,2110
3,Gram Panchayat,59539,Bilsarh Pachhayan,138,1645
3,Gram Panchayat,88860,Binaika,182,2131
3,Gram Panchayat,92527,Binaika,186,2191
3,Gram Panchayat,48576,Binauli,124,1473
3,Gram Panchayat,77526,Binayakpur,166,1946
3,Gram Panchayat,272350,Binayaktari,148,1761
3,Gram Panchayat,72723,Bindaw,158,1870
3,Gram Panchayat,74815,Binduar,160,1902
3,Gram Panchayat,46875,Binduie,123,1449
3,Gram Panchayat,77310,Binepur,166,1942
3,Gram Panchayat,268878,Binjaha,159,1890
3,Gram Panchayat,55216,Binjahedi,132,1576
3,Gram Panchayat,85612,Binna Kheri,177,2082
3,Gram Panchayat,73761,Binoura,159,1886
3,Gram Panchayat,59618,Binpur Kalan,633,1646
3,Gram Panchayat,65205,Binuhni,147,1740
3,Gram Panchayat,271344,Bipchriya,183,2146
3,Gram Panchayat,58455,Bir Ghumai Surki,136,1627
3,Gram Panchayat,67427,Bir Khera,149,1776
3,Gram Panchayat,85087,Bira Kheri,177,2074
3,Gram Panchayat,59891,Birahara,633,1651
3,Gram Panchayat,49524,Birahim Diha,125,1489
3,Gram Panchayat,86829,Birahimpur Jhajhariya,180,2098
3,Gram Panchayat,71366,Birahimpur Nizampur,155,1846
3,Gram Panchayat,60692,Birahipur,139,1665
3,Gram Panchayat,70508,Biraili,152,1824
3,Gram Panchayat,273996,Biraipur,174,2032
3,Gram Panchayat,84298,Biraj,640,2064
3,Gram Panchayat,81297,Biral,172,2008
3,Gram Panchayat,81150,Biralsi,172,2009
3,Gram Panchayat,63780,Birampur,661,1718
3,Gram Panchayat,83054,Birapur Khurd,174,2039
3,Gram Panchayat,89755,Birasi,183,2144
3,Gram Panchayat,60849,Birauli Jham,140,1668
3,Gram Panchayat,60361,Biraunchi,633,1659
3,Gram Panchayat,270740,Biraupur,146,1729
3,Gram Panchayat,64367,Birbalpur,146,1727
3,Gram Panchayat,88134,Birdpur No. 12,182,2121
3,Gram Panchayat,44203,Birgapur,120,1413
3,Gram Panchayat,238862,Birhammabad,154,1838
3,Gram Panchayat,63133,Birhammabad Lachhapur,143,1705
3,Gram Panchayat,46489,Birhuni,122,1443
3,Gram Panchayat,71631,Biriya Derapur,156,1850
3,Gram Panchayat,78176,Birju Garhi,167,1959
3,Gram Panchayat,65206,Birmapur,147,1740
3,Gram Panchayat,43416,Birner,119,1402
3,Gram Panchayat,67800,Birni,150,1782
3,Gram Panchayat,79364,Birohi,170,1982
3,Gram Panchayat,77811,Birona,167,1951
3,Gram Panchayat,63879,Birpur,146,1720
3,Gram Panchayat,79743,Birpur,170,1988
3,Gram Panchayat,80750,Birpur Baryan Urf Kharag,171,2003
3,Gram Panchayat,87780,Birpur Laukiha,181,2116
3,Gram Panchayat,80751,Birpur Than,171,2003
3,Gram Panchayat,76121,Birra,163,1923
3,Gram Panchayat,61811,Birsingh Pur,141,1683
3,Gram Panchayat,64706,Birsingh Pur,146,1732
3,Gram Panchayat,87573,Birsinghpur,180,2112
3,Gram Panchayat,269609,Birsinghpur,166,1946
3,Gram Panchayat,59892,Birsua,633,1651
3,Gram Panchayat,77311,Birthua,166,1942
3,Gram Panchayat,239092,Biruhuan,156,1855
3,Gram Panchayat,65273,Birwa Babhani,147,1741
3,Gram Panchayat,47767,Bisaham Mirjapur,123,1461
3,Gram Panchayat,80752,Bisahat Jaitpura,171,2003
3,Gram Panchayat,46490,Bisalpur,122,1443
3,Gram Panchayat,67036,Bisambhar Pur,148,1768
3,Gram Panchayat,64707,Bisambharpur Panjum,146,1732
3,Gram Panchayat,268005,Bisandikhurd,128,1518
3,Gram Panchayat,91800,Bisara Paschim,640,2177
3,Gram Panchayat,86644,Bisauli Kripalpur,179,2092
3,Gram Panchayat,70381,Bisawa,152,1822
3,Gram Panchayat,91065,Bisawa,185,2165
3,Gram Panchayat,238663,Bisawali Mustakam,154,1835
3,Gram Panchayat,84083,Bisayakpur,175,2060
3,Gram Panchayat,89079,Bisendi,183,2134
3,Gram Panchayat,69550,Bishambhara Urf Zamunipur,152,1811
3,Gram Panchayat,43837,Bishanpur,119,1408
3,Gram Panchayat,55669,Bishanpur Bidra,132,1580
3,Gram Panchayat,56233,Bisharat Nagar,133,1590
3,Gram Panchayat,42865,Bishari Bhand,118,1389
3,Gram Panchayat,80181,Bisharu,659,1995
3,Gram Panchayat,57975,Bishesarpur,135,1620
3,Gram Panchayat,271710,Bishhunpura,148,1762
3,Gram Panchayat,52889,Bishi Rampura,130,1543
3,Gram Panchayat,268310,Bishokar,159,1883
3,Gram Panchayat,49909,Bishukia,126,1497
3,Gram Panchayat,89381,Bishun Nagar,183,2138
3,Gram Panchayat,48875,Bishun Pur Teri,125,1479
3,Gram Panchayat,75991,Bishundas,163,1921
3,Gram Panchayat,50494,Bishunipur,127,1508
3,Gram Panchayat,271649,Bishunpul Gujara,152,1822
3,Gram Panchayat,47014,Bishunpur,123,1451
3,Gram Panchayat,47622,Bishunpur,123,1459
3,Gram Panchayat,51845,Bishunpur,129,1529
3,Gram Panchayat,50623,Bishunpur Kalaa,127,1510
3,Gram Panchayat,65207,Bishunpur Mafi,147,1740
3,Gram Panchayat,49970,Bishunpura,126,1498
3,Gram Panchayat,76795,Bishunpura,164,1934
3,Gram Panchayat,79996,Bishunpura,170,1992
3,Gram Panchayat,56234,Bishunpuri,133,1590
3,Gram Panchayat,63240,Bisnoli,144,1707
3,Gram Panchayat,273837,Bisunapur,181,2114
3,Gram Panchayat,57279,Bisundra,134,1599
3,Gram Panchayat,86746,Bisunpur,179,2097
3,Gram Panchayat,83369,Bisunpur Kala,174,2044
3,Gram Panchayat,64287,Bisunpur Tarwa,146,1726
3,Gram Panchayat,267893,Bisunpur Uperwar,146,1724
3,Gram Panchayat,76557,Biswanath Pur Urf Paravaniyan,164,1931
3,Gram Panchayat,81100,Bitaoda,172,2008
3,Gram Panchayat,53443,Bitham Naugawan,130,1552
3,Gram Panchayat,90730,Bithgawn Nishph B,184,2158
3,Gram Panchayat,72162,Bithi Haveli,157,1859
3,Gram Panchayat,82105,Bithra,173,2026
3,Gram Panchayat,53507,Bithri,130,1553
3,Gram Panchayat,56611,Bitroi,133,1596
3,Gram Panchayat,79519,Biyarhi,170,1984
3,Gram Panchayat,58386,Biyawal Mustkil,136,1626
3,Gram Panchayat,80987,Bobadhwala,171,2006
3,Gram Panchayat,57467,Bodah,134,1612
3,Gram Panchayat,271377,Bodalpur,135,1620
3,Gram Panchayat,74283,Bodarwar,160,1894
3,Gram Panchayat,60112,Bodha Nagaria,633,1655
3,Gram Panchayat,271269,Bodhadih,184,297516
3,Gram Panchayat,74397,Bodhi Chhapra,160,1896
3,Gram Panchayat,274402,Bodiya,126,1498
3,Gram Panchayat,82905,Boghi,174,2037
3,Gram Panchayat,90113,Bohra,183,2149
3,Gram Panchayat,57976,Bojh,135,1620
3,Gram Panchayat,83513,Bojhi Bhula Mau,640,2047
3,Gram Panchayat,49136,Bojhiya,125,1483
3,Gram Panchayat,82788,Bojhwa,174,2035
3,Gram Panchayat,43705,Bonai,119,1406
3,Gram Panchayat,60113,Bonder,633,1655
3,Gram Panchayat,85614,Bonsa,177,2082
3,Gram Panchayat,92286,Boolapur Hasan Pur,186,2187
3,Gram Panchayat,48032,Boorhapur Kutub Ali,123,1465
3,Gram Panchayat,86747,Bori Bojh,179,2092
3,Gram Panchayat,58576,Boria Anant,137,1629
3,Gram Panchayat,64550,Borvan Kalan,146,1730
3,Gram Panchayat,59204,Bourdih,137,1639
3,Gram Panchayat,81298,Braham Khera,660,2012
3,Gram Panchayat,267260,Brahampur Kundan,130,1548
3,Gram Panchayat,271000,Brahimpur,185,2165
3,Gram Panchayat,60362,Brahm Puri,633,1659
3,Gram Panchayat,83514,Brahmani,640,2047
3,Gram Panchayat,60811,Brahmanipur,139,1667
3,Gram Panchayat,69234,Brahmanpur Barkhandi,152,1806
3,Gram Panchayat,89895,Brahmaula,183,2146
3,Gram Panchayat,89630,Brahmawali,183,2142
3,Gram Panchayat,56552,Brahmpur,133,1595
3,Gram Panchayat,76796,Brahmpur,164,1934
3,Gram Panchayat,91124,Bramhrauli,185,2166
3,Gram Panchayat,91066,Brasin,185,2165
3,Gram Panchayat,77749,Brijpur,166,1950
3,Gram Panchayat,54887,Buapurnatthu,132,1572
3,Gram Panchayat,57121,Bubupur,134,1599
3,Gram Panchayat,91960,Bubupur,640,2181
3,Gram Panchayat,81262,Buchha Kheri,660,2011
3,Gram Panchayat,75259,Budani Madawara,161,1909
3,Gram Panchayat,51003,Budantpur,127,1515
3,Gram Panchayat,80988,Buddh Nagar,171,2006
3,Gram Panchayat,50369,Buddhipur,126,1506
3,Gram Panchayat,238590,Buderna,154,1834
3,Gram Panchayat,80247,Budh Nagar Khandwa,659,1996
3,Gram Panchayat,66003,Budhan Pura,148,1752
3,Gram Panchayat,54820,Budhanpur,132,1571
3,Gram Panchayat,61885,Budhanpur,141,1684
3,Gram Panchayat,63943,Budhanpur,146,1721
3,Gram Panchayat,54027,Budhapar,131,1560
3,Gram Panchayat,56669,Budhau,133,1597
3,Gram Panchayat,81902,Budhauli,173,2023
3,Gram Panchayat,42867,Budhera,118,1389
3,Gram Panchayat,272652,Budhhirampur,126,1505
3,Gram Panchayat,85774,Budhi Belhar,178,2084
3,Gram Panchayat,242527,Budhia,180,2104
3,Gram Panchayat,52447,Budhnai,129,1537
3,Gram Panchayat,49587,Budhni Bhulihia,125,1490
3,Gram Panchayat,77441,Budhrra,166,1944
3,Gram Panchayat,56110,Budhvayee,133,1588
3,Gram Panchayat,81053,Budina Kalan,172,2007
3,Gram Panchayat,81054,Budinakhurd,172,2007
3,Gram Panchayat,80753,Bujhpur Asha,171,2003
3,Gram Panchayat,80754,Bujpur Maan,171,2003
3,Gram Panchayat,86132,Bujurgwar,178,2089
3,Gram Panchayat,70977,Bukhara,153,1832
3,Gram Panchayat,90926,Bukharepur,185,2162
3,Gram Panchayat,80104,Buknala,659,1994
3,Gram Panchayat,60433,Bulakipur Luhunna,139,1660
3,Gram Panchayat,48876,Bulha,125,1479
3,Gram Panchayat,87123,Bumhani Chouki,180,2103
3,Gram Panchayat,87124,Bumhaura,180,2103
3,Gram Panchayat,47873,Bunda,123,1463
3,Gram Panchayat,71314,Bundha Nagrya,155,1845
3,Gram Panchayat,77527,Buramai,166,1946
3,Gram Panchayat,64075,Buranpur,146,1723
3,Gram Panchayat,92972,Burapur,187,2198
3,Gram Panchayat,64818,Burhadih,146,1734
3,Gram Panchayat,76723,Burhadih,164,1933
3,Gram Panchayat,80321,Burhanpur Mustahkam,171,1997
3,Gram Panchayat,43199,Burhera,118,1397
3,Gram Panchayat,73621,Buriya,159,1884
3,Gram Panchayat,90373,But Berahawa,184,2154
3,Gram Panchayat,56613,Butla Daulat,133,1596
3,Gram Panchayat,56614,Butla Khanjan,133,1596
3,Gram Panchayat,81583,Butrada,660,2018
3,Gram Panchayat,81584,Butrari,660,2018
3,Gram Panchayat,81337,Buwara Kalan,172,2013
3,Gram Panchayat,63781,Buxer,661,1718
3,Gram Panchayat,56498,Byaur,133,1594
3,Gram Panchayat,58457,Byohara,136,1627
3,Gram Panchayat,56706,Byoli,133,1598
3,Gram Panchayat,58329,Byoor,136,1625
3,Gram Panchayat,49467,Cahalar,125,1488
3,Gram Panchayat,52236,Chaandamau,129,1534
3,Gram Panchayat,81544,Chaandpur,172,2017
3,Gram Panchayat,238797,Chachaura,154,1837
3,Gram Panchayat,274052,Chachiha,118,1398
3,Gram Panchayat,268871,Chachra,159,1890
3,Gram Panchayat,67801,Chachrapur,150,1782
3,Gram Panchayat,80828,Chachu Nagla,659,2004
3,Gram Panchayat,73257,Chack Lakhipur,159,1879
3,Gram Panchayat,48176,Chack Shakh Ahmad Urf Chakiya,123,1467
3,Gram Panchayat,239583,Chadhaw,660,2012
3,Gram Panchayat,50094,Chadi Sarai Sambhal,126,1501
3,Gram Panchayat,49137,Chafariya,125,1483
