gram_panchayat_code,gram_panchayat_name,district_code,parent_kp_code
86896,Chaudera,180,2099
49689,Chaukan,126,1492
75260,Chauki,161,1909
48334,Chauki Ganjore,123,1469
274136,Chaupura,177,2074
50437,Chaura,126,1507
80539,Chawar (M.S.T),171,2000
54549,Chetara,131,1567
47273,Chhaatur,123,1454
54550,Chhanwatia,131,1567
44961,Chhaper,120,1423
53962,Chhapiya,131,1559
54662,Chhapiya Raghubansh,131,1568
49857,Chhata,126,1496
86751,Chhatari Ka Pura,179,2097
93575,Chhaterimanapur,187,2205
54474,Chhatria,131,1566
48417,Chhattar Pur,123,1470
49790,Chhibbi,126,1495
66273,Chhitahi Khurd,148,1756
54697,Chhitauna,131,1569
66733,Chhitauna,148,1763
93151,Chhitauni,187,2200
60116,Chhitoni,633,1655
49791,Chilakahar,126,1495
47827,Chilbila,123,1462
58464,Chilli Mal Banger,136,1627
74959,Chiraiva,160,1904
46564,Chirhuli,122,1444
80249,Chiria Bhawan,171,1998
61858,Chiriya Maholiya,141,1683
66612,Chiutaha Basavanpur,148,1761
267733,Cholkhari,131,1557
273935,Choraital,182,2125
65816,Choubeypur,147,1749
57917,Dabariya,135,1619
265394,Dabka,154,1834
53800,Dadawa Kanchi,131,1557
53801,Dadawa La Guni,131,1557
83375,Dadupur,174,2044
63620,Dahana,661,1714
266679,Daiji,131,1563
269751,Dainpura,161,1908
238803,Damgarhi,154,1837
54476,Dandwapanday,131,1566
242959,Dara Nagar Arthari,180,2103
78754,Darari,168,1968
90597,Dareva,184,2157
271746,Darghat,148,1767
48036,Daridih,123,1465
78495,Dariyabad Mu.Marufpur,168,1964
89313,Dariyapur,183,2137
83377,Dariyapur Kot,174,2044
270790,Dariyapur Patti,155,1844
91258,Darpipur,640,2168
86463,Darunha,179,2094
85916,Darwa,178,2086
60366,Datlana Kham,633,1659
78638,Daud Pur,168,1966
77584,Daudpur,166,1947
57838,Daudpure,135,1618
53723,Daulat Chak,131,1556
48180,Daulat Pur,123,1467
274167,Daulatpoor,131,1558
46351,Daulatpur Kaji,121,1441
53019,Daulatpur Karena,130,1545
72098,Daulatpur Narwal,157,1858
63563,Dautai,661,1713
66006,Dawanadih,148,1752
266502,Dayalpur,179,2092
86464,Deeh Koiran,179,2094
54821,Deendarpur,132,1571
45755,Dekwa Bahauddinpur,121,1434
62013,Deochali,142,1686
86189,Deokali,178,2090
91305,Deokali,640,2169
57978,Deokhat,135,1620
77867,Deopura,167,1952
271119,Deoria,183,2142
57980,Derora,135,1620
82112,Desh Nager,173,2026
58756,Deubari,137,1632
48185,Devali Khalsa,123,1467
75445,Devariya,162,1912
273974,Devariya Chaman,182,2120
82540,Deverhardo Patti,174,2031
77435,Devi Balampur,166,1944
73260,Devi Purwa,159,1879
84850,Devipura,176,2071
272410,Devkahiya,148,1768
48181,Devkali Taran,123,1467
92360,Devkhari,186,2188
79827,Devlasi,170,1989
79371,Devri,170,1982
64828,Dewa Bairanpur,146,1734
47627,Dewait,123,1459
46439,Dewraon,122,1442
66077,Dhabia,148,1753
65942,Dhadhauna,148,1751
54258,Dhadhra,131,1563
67386,Dhagwan,149,1775
73128,Dhakhia Buzurg,159,1877
55073,Dhaki,132,1574
80471,Dhaki,171,1999
238870,Dhakka,154,1838
54893,Dhampurhusainpur,132,1572
64080,Dhamupur,146,1723
58339,Dhan,136,1625
63844,Dhanari,146,1719
57770,Dhanawal Kalan,135,1617
90249,Dhanawar,184,2151
80834,Dhaneta Sotipura,659,2004
53337,Dhaneti Kharagpur,130,1550
92596,Dhanni Khera,186,2192
245623,Dhanoura,132,1578
49759,Dhanouti,126,1494
266402,Dhanpalpur,187,2198
48949,Dhanrajpur,125,1480
81056,Dhansani,172,2007
55515,Dhanupuraamber,132,1579
79528,Dhara,170,1984
54822,Dhara Bulandi,132,1571
58159,Dharahara,135,1623
242955,Dharampur Sathra,180,2103
88453,Dharavra,182,2125
76876,Dharmauli,164,1935
47828,Dharnipur Ranipur,123,1462
82542,Dharu Pur,174,2031
93241,Dhaurhara,187,2201
51848,Dhausar,129,1529
265727,Dhela Nagla,154,1839
270422,Dhobaha Ehtamali,182,2126
44969,Dhobhat,120,1423
62637,Dhodhiyahi,142,1696
55603,Dholaghad,132,1580
85627,Dholapada,177,2082
85995,Dhorh,178,2087
60923,Dhretha Dasrathpur,140,1669
82191,Dhuria Paliya,173,2027
86269,Dhusura,178,2091
87042,Dhuvla Karimnagar,180,2101
58161,Digghi,135,1623
87471,Dilavarpur,180,2111
92985,Dindaspur,187,2198
53967,Dingrapur Mustahkam,131,1559
87205,Diuras,180,2105
265144,Diyorai,133,1590
268879,Dodi Purwa,181,2116
66541,Doharia,148,1760
53096,Dohariya,130,1546
47420,Domanpur,123,1456
64713,Dondha,146,1732
90600,Doria,184,2157
242108,Doshpur,180,2107
53514,Duawawat,130,1553
58711,Dubauli,137,1631
74463,Dubauli,160,1897
53968,Dubauliya,131,1559
53892,Dubkhara,131,1558
62424,Dudauli Jalalpur,142,1693
89902,Dudaval,183,2146
92779,Dudhaora,186,2195
53893,Dudhaura,131,1558
86656,Duhiya,179,2096
272408,Dulaapur,142,1688
52109,Dullapur,140,1672
77587,Dumahar,166,1947
59334,Dumari,137,1641
273987,Dumariya,182,2120
66210,Dumraila,148,1755
91447,Duramau,640,2171
87858,Durgapur,181,2117
66473,Durui,148,1759
47344,Ekdangi Bihar,123,1455
47345,Ekdangi Sarwanpur,123,1455
54726,Ekma Hiraniya,131,1569
64728,Endarpur,146,1732
75091,Erawani,161,1906
270536,Eshanpur,146,1721
63197,Eta,143,1706
66211,Etauva,148,1755
51263,Etavan,128,1519
57686,Etwa,135,1616
271865,Fadagudia,123,1464
47774,Faijullahpur,123,1461
242753,Fajilpur,180,2107
269762,Faridanpur,146,1725
238597,Faridpur Imma,154,1834
56769,Fatahpur,134,1600
272014,Fatehganj,186,2193
63787,Fatehpur Matnaura,661,1718
54899,Fathepur Lal,132,1572
92100,Fathepur Narsa,186,2183
63567,Fattapur Lisdi,661,1713
90874,Fatte Pur,185,2161
88375,Fattepur,182,2124
89173,Fattepur,183,2135
93489,Fattepur,187,2204
242134,Fattepur Gazipur,180,2107
45652,Fattepur Kakardila,121,1433
50442,Firozpur,126,1507
86905,Firozpur,180,2099
44723,Gadaila Uperhar,120,1420
67492,Gadanpur,150,1777
93490,Gadar,187,2204
86756,Gadaura,179,2092
93328,Gadava,187,2202
57775,Gadhwa Semraur,135,1617
75219,Gadora,161,1908
67047,Gagada,148,1768
64831,Gaighat,146,1734
93089,Gajapur,187,2199
271719,Gajar Jagdish,148,1762
53026,Gajnera,130,1545
66618,Gajpur,148,1761
86362,Gambhirsinghpur,179,2093
58819,Gander,137,1633
49144,Gangapur,125,1483
49652,Gangapur,126,1491
57982,Gangapur,135,1620
79757,Gangaut,170,1988
66979,Gangtahi,148,1767
259717,Gangua Baari,168,1965
92183,Ganjauli,186,2185
238873,Garabpur Urf Rustampur,154,1838
66394,Garahi,148,1758
274423,Garwar,126,1497
46500,Gauhani Kalan,122,1443
54553,Gauhania,131,1567
268214,Gaura,146,1728
54300,Gauradhundha,131,1563
90670,Gaurahi,184,297517
93160,Gaurdih,187,2200
57780,Gauri,135,1617
270051,Gauri Nisph,184,297517
73130,Gauria,159,1877
54706,Gauriya Nain,131,1569
62429,Gauspur,142,1693
267287,Gayajeetpur,131,1560
59390,Gayghat,137,1642
92990,Gazapur,187,2198
55426,Gazipur,132,1578
93410,Ghamahapur,187,2203
82352,Gharhiya,174,2028
91848,Gharwaspur,185,2178
61042,Ghatampur,140,1671
91031,Ghatkaur,640,2164
268757,Ghewal,184,2152
93584,Ghosila,187,2205
57983,Ghrhwa,135,1620
73450,Ghunghuchi,159,1882
85437,Ghunna,177,2079
91641,Ghushyariya,185,2174
54011,Gidhani,131,1560
43159,Gijauli Mustkil,118,1396
65289,Gird Gonda,147,1741
83316,Gobardhanpur,174,2043
53728,Gobindpur,131,1556
65949,Godsari,148,1751
57781,Goghara,135,1617
75222,Gona,161,1908
47504,Gondapur,123,1457
66213,Gopalapur,148,1755
89695,Gopalpur,183,2143
89181,Gopalpur Poorvi,183,2135
80254,Gopalpur Umra,171,1998
86760,Gopipur,179,2092
55220,Gopiwala,132,1576
266268,Goplapur,123,1457
54987,Gospur Topri,132,1573
90331,Gothani,184,2153
87730,Gothwa,181,2115
65747,Gousiha,147,1748
64445,Gouspur,146,1728
82481,Govind Nager,174,2030
73204,Govinda Pur,159,1878
53970,Govindpara,131,1559
49655,Govindpur,126,1491
64718,Govindpur,146,1732
86761,Gowali,179,2092
48188,Gujarpar,123,1467
53029,Gulab Nagar,130,1545
77590,Gulariapur,166,1947
53456,Gulariya,130,1552
87132,Gullah,180,2103
56013,Gunnaur Daulat Khan,659,1586
61371,Gurauli,140,1677
47640,Gurehtha,123,1459
87542,Gurgawan,180,2112
75224,Gurha Buzurg,161,1908
75225,Gurha Madawara,161,1908
64304,Gurna,146,1726
242382,Gurra,180,2104
58023,Guwas,135,1621
55761,Habibpur Dajram,133,1582
50177,Hadasar,126,1502
78303,Hadhua,168,1961
82984,Hainsi Parji,174,2038
73892,Hairam Khera,159,1888
83683,Hajipur,175,2051
49685,Halpur,126,1492
86369,Hamid Patti,179,2093
93092,Hamira Pur,187,2199
58584,Harahi Nadolava,137,1629
271043,Haraiya,137,1643
66689,Haranahee,148,1762
92997,Harasos,187,2198
65218,Hardaiya Bhatpurva,147,1740
93247,Hardasipur,187,2201
76647,Hardi Dali,164,1932
64447,Hardiya,146,1728
68409,Hardoi(Gramin),150,1793
266770,Hardua,159,1876
54773,Harewali,132,1570
88616,Harigaon,182,2127
64309,Hariharpur,146,1726
67101,Hariharpur,148,1769
86764,Hariharpur,179,2097
93588,Hariharpur,187,2205
87798,Hariharpur Karanpur,181,2116
66622,Harikhora,148,1761
90933,Haripur Banwa,185,2162
82208,Haripur M.Phulhar,173,2027
82209,Haripur T.Chandpur,173,2027
63848,Harkarnpur,146,1719
66547,Harkhori,148,277620
83383,Harnahpur,174,2044
86371,Harnarayanpur,179,2093
269556,Harpur,178,2087
88686,Harraiya,182,2128
89913,Hasanapur,183,2146
72895,Hasanpur,158,1873
64504,Hasanpura,146,1729
72896,Hasimpur Kinar,158,1873
55615,Hasupura,132,1580
64449,Hata,146,1728
77819,Hataura,167,1951
53732,Hathia,131,1556
54095,Hathinaas,131,1560
80407,Hathipur Bahauddin,171,1998
53902,Hathiraja,131,1558
54488,Hatwa Bazar,131,1566
54632,Hatwa Shukul,131,1568
56936,Hazipur Bhatola,134,1603
91033,Heerapur,640,2164
60813,Hidupur Baidpur,139,1667
83595,Higa Mau,175,2049
270263,Higuva,182,2123
57784,Hinautee Daksiri,135,1617
47894,Hira Patti,123,1463
93591,Hirampur,187,2205
75490,Husainabad Dalhapur,162,1913
55826,Husainpur,133,1583
77593,Husainpur,166,1947
73544,Ibrahimpur,159,1883
83950,Ibrahimpur,175,2057
238957,Ikonda,154,1839
87480,Imalia Hamidnagar,180,2111
81990,Imalia Marauri,173,2024
67105,Imlidih Bujurg,148,1769
54991,Inampura,132,1573
49801,Inderpur,126,1495
49687,Indore,126,1492
268465,Islamabad,159,1884
55083,Ismailpur,132,1574
73315,Issanagar,159,1880
87262,Itaua,180,2106
70931,Itaura,153,1831
78833,Itaura,168,1969
238606,Jabbarpur,154,1834
90286,Jagadish Pur,184,2152
69043,Jaganpura,151,1803
66084,Jagarnathpur,148,1753
49656,Jagdeva,126,1491
93250,Jagdishpur,187,2201
267966,Jagdishpur,131,1567
269087,Jagdishpur,132,1578
67107,Jagdishpur Urf Pandeypur,148,1769
241222,Jagdishpur(Midhauli Kala),174,2044
83951,Jagdishpur1,175,2057
57985,Jai Mohani,135,1620
267569,Jaidpura,177,2078
56566,Jaipal Pur Dhanaura,133,1595
66692,Jaipalpur,148,1762
270578,Jairampur,123,1455
271111,Jairampur,183,2141
80642,Jaitia Firozpur,171,2001
65563,Jaitpur,147,1745
77385,Jakha,166,1943
56194,Jalalpur,659,1589
45846,Jalalpur Prasurampur,121,1435
66803,Jalhepar,148,1764
56356,Jamalpur Danda,659,1592
74032,Jamhoura,159,1890
78374,Jamin Manauli,168,1962
86075,Jamira,178,2088
54417,Jamohana,131,1565
90545,Jamsila,184,2156
57787,Jamua,135,1617
48346,Jamudih,123,1469
74297,Jamuni Barwa,160,1894
73456,Jamuniya,159,1882
271385,Janakpur,135,1620
76508,Jangal Farjandali,164,1930
86483,Jangala,179,2094
66347,Jangl Tinkonia No2,148,1757
48822,Jani Jot,125,1478
273871,Janiyajot,182,2118
54561,Janta,131,1567
54269,Janwal,131,1563
62256,Jarara,142,1690
242969,Jarauli Kothi,180,2108
51867,Jarkha,129,1529
63207,Jarkhi,143,1706
73774,Jas Nagar,159,1886
74761,Jawahiharballabh,160,1901
91266,Jethauna,640,2168
91265,Jethumawi,640,2168
238818,Jewra Mustkam,154,1837
66986,Jhakahee,148,1767
274069,Jharuva,182,2119
63425,Jhuppa,144,1710
74408,Jinda Chappra,160,1896
48432,Jindopur,123,1470
85787,Jivdhara,178,2084
48594,Jiwana,124,1473
48348,Jiyapur Dakshini,123,1469
48349,Jiyapur Uttari,123,1469
73208,Jodhapur,159,1878
63888,Jogamusahib,146,1720
49803,Jogapur,126,1495
54126,Jogapur,131,1561
54341,Jogapur,131,1564
87551,Jogipur,180,2112
64099,Joharpur,146,1723
66927,Jot Bagahee,148,1766
88217,Judwaniya,182,2122
73268,Jugnupur,159,1879
76815,Jungle Vaki Tukda No. 14,164,1934
51405,Kabauli,128,1522
64571,Kaberpur,146,1730
82358,Kabirpur,174,2028
47974,Kachhara,123,1464
87178,Kadardadpur Urf Linthra,180,2104
54999,Kadarpur Jaswant,132,1573
78367,Kadipur,168,1962
82359,Kadipur,174,2028
93416,Kadipur,187,2203
86979,Kailha E Sisnai,180,2100
89645,Kaimahra Raghubar Dayal,183,2142
63316,Kaimrala Chakrasenpur,144,1708
50110,Kaithi Khativpur,126,1501
65161,Kaithoula,147,1739
77599,Kaithpur,166,1947
64312,Kaithwali,146,1726
84108,Kaji Khera,175,2060
72836,Kajipur,158,1872
57642,Kakarahi,135,1615
90884,Kakartola,185,2161
75230,Kakaruwa,161,1908
46372,Kakrahi,121,1441
89841,Kakramau,183,2145
242105,Kakraua,180,2107
57240,Kalandargarhi,134,1608
61190,Kalandarpur,140,1674
66931,Kalanee Buzurg,148,1766
46373,Kalesar,121,1441
47432,Kalichabad,123,1456
82127,Kallia,173,2026
55827,Kaloopur,133,1583
58950,Kalyani,137,1635
55240,Kalyanpur,132,1576
63572,Kalyanpur,661,1713
64507,Kalyanpur,146,1729
77600,Kamalner,166,1947
83996,Kamalpur,175,2058
92426,Kamalpur,186,2189
265665,Kamalpur Mai,138,1656
87216,Kamalpur Urf Bakhtawarganj,180,2105
56570,Kaman,133,1595
73321,Kamana,159,1880
55440,Kanakpur,132,1578
86673,Kanakpur,179,2092
76743,Kanbhisavan,164,1933
86771,Kanchanpur,179,2097
82676,Kandrau,174,2033
49159,Kanjarwa,125,1483
266470,Kantirampur,179,2096
72678,Kanwar,158,1869
47434,Kaotabujurg,123,1456
267766,Kapiya,182,2124
53233,Kapoorpur,130,1548
44983,Kapuri Bhraiya,120,1423
88462,Karahi Bagahi,182,2125
90390,Karahiya,184,297516
54419,Karaili,131,1565
80561,Karan Pur,171,2000
90681,Karari,184,2158
66553,Karathari,148,277620
58828,Karaundi,137,1633
72470,Karbigawansadh,157,1865
45473,Karia Khurd,120,1430
56884,Karim Nagar Banboi,134,1602
47285,Karisath,123,1454
270651,Karjahi,146,1734
79873,Karma,170,1989
88464,Karma,182,2125
88697,Karmahia,182,2128
75102,Karmara,161,1906
54783,Kasampurgarhi,132,1570
62648,Kaseruwa,142,1696
79387,Kasghana,170,1982
47516,Kashipur,123,1457
270896,Kasimpur Aambapur,142,1689
44608,Kasturipur,120,296948
90665,Kasya Kalana,184,297517
76511,Katahara Khas,164,1930
238748,Katai,154,1836
93255,Katari,187,2201
45678,Katariya Sammanpur,121,1433
266833,Kataura,160,1891
69261,Katehari,152,1806
58035,Katesar,135,1621
86678,Kathauta,179,2096
273998,Kathutiyaram,182,2120
62129,Kathwara,142,1688
92250,Katra Diwan Khera,186,2186
269950,Katra Kotiya,123,1465
90826,Katra Maha Rani,640,2160
66630,Katrari,148,1761
266781,Katya,131,1568
265895,Kauaapur,187,2201
49542,Kaudaha,125,1489
87179,Kaudha,180,2104
267811,Kaulpur,131,1565
64226,Kayampur,146,1725
93012,Kehvasipur,187,2198
46586,Keontra,122,1444
56361,Kesarpur,659,1592
64458,Kesaw Pur,146,1728
54129,Keshavpur,131,1561
62443,Keshavpur Maholiya,142,1693
44467,Keshaw Raipur,120,1416
267925,Kewatakhor,131,1567
271615,Kewtali,121,1437
78242,Khadiya,167,1960
90551,Khadiya,184,2156
54199,Khadra,131,1562
274109,Khaira,182,2119
52420,Khairi,140,1536
74036,Khairteya,159,1890
46191,Khajawan,121,1439
64227,Khajuha,146,1725
46192,Khajur Deeh,121,1439
46112,Khajuri Karaudi,121,1438
56070,Khajuria Shreeram,133,1587
71768,Khalakpur,156,1852
70468,Khalil Pur,152,1823
54837,Khalilpur,132,1571
54345,Khamariya,131,1564
73557,Khamariya,159,1883
89924,Khamariya,183,2146
267836,Khamariya,131,1569
54424,Khamharia,131,1565
93423,Khanaw,187,2203
67400,Khandaut,149,1775
67745,Khanikala Jahanpur,150,1781
63984,Khankah Khurd,146,1721
88317,Khankot,182,2123
50333,Khanpur,126,1505
84416,Khanpur,176,2066
85118,Khanpur Guzar,177,2074
64791,Kharagpur,146,1733
93598,Kharagrampur,187,2205
88823,Kharagwar,182,2130
273717,Kharehara,135,1616
270371,Khargapur,120,296948
54201,Kharka Devri,131,1562
46015,Kharuwaiya,121,1437
51348,Khatan,128,1521
83394,Khatan Pur,174,2044
54717,Khatan Sarai,131,1569
62130,Khatauli,142,1688
90464,Khatauli,184,2155
53042,Khateli,130,1545
64319,Khatir Pur,146,1726
90342,Khempur,184,297516
270960,Kherabad,142,1686
64228,Khetabpur,146,1725
67747,Khetauli Dugawan,150,1781
90343,Khetkatva,184,297516
55534,Khijarpur,132,1579
64842,Khizirpur Ali Nagar,146,1734
89925,Khojepur,183,2146
242379,Khoobpur Anchitpur,180,2101
74699,Khotahi,160,1900
48275,Khotihar,123,1468
270478,Khunshapur,152,1806
69265,Khusahu Pur,152,1806
48277,Khutouli,123,1468
72387,Khyora Katari,157,1863
63475,Kilhauda Raghunathpur,145,1711
46000,Kinnupur,121,1437
84696,Kishanpur Near Atariya,176,2069
73912,Kishunpur Jamuni,159,1888
90345,Kishunpurva,184,297516
77603,Kitah,166,1947
79849,Kmalpur,170,1989
47580,Kodahara,123,1458
61974,Kodarwar,142,1685
46196,Kodra,121,1439
54135,Kohal Tiwari,131,1561
66485,Kohara Bujurg,148,1759
74630,Kohra,160,1899
66016,Koili Khas,148,1752
54567,Koilsa,131,1567
57861,Koniya,135,1618
89259,Koraiya Jagdishpur,183,2136
93426,Korauta,187,2203
270962,Korka,142,1685
88320,Kot Khas,182,2123
242114,Kota Khas,180,2107
49931,Kotawa,126,1497
243378,Kotawa,187,2203
56260,Kotha,133,1590
50122,Kotha Galibatti,126,1501
79660,Kothi,170,1986
269342,Kotiya,182,2125
274158,Kotiya,182,2119
271616,Kotiya Asharafpur,121,1437
84260,Kotwa,640,2063
271825,Kotwa,160,1902
44610,Kripalpur,120,1418
93018,Krishnadattpur,187,2198
59408,Krorva,137,1642
270616,Kuchai,168,1964
50389,Kuchehra,126,1506
57794,Kudara,135,1617
52748,Kudda,130,1541
48354,Kudhapar,123,1469
62132,Kudwari,142,1688
87267,Kuiya,180,2106
68180,Kuiyan,150,1789
62448,Kulhariya,142,1693
73273,Kumhena,159,1879
53833,Kumhiyia Mishraoliyia,131,1557
242398,Kumhrua,180,2102
78445,Kunda Sharif,168,1963
87310,Kuniya Nauavad,180,2108
242779,Kunwarpur Ratti,180,2098
242065,Kura Mafi,154,1834
44556,Kurakath,120,1417
93020,Kurauna,187,2198
66095,Kuraval,148,1753
267520,Kuraya,159,1881
50270,Kurem,126,1504
53749,Kurhapatti Dariyaw,131,1556
54204,Kurhwa,131,1562
66096,Kuri Bazar,148,1753
270181,Kurtha,184,2158
54136,Kurthiya,131,1561
88230,Kushmahi,182,2122
64843,Kusi,146,1734
90831,Kusi Tali,640,2160
46906,Kusmhara,123,1449
49699,Kusoura,126,1492
51794,Kusumbha,129,1528
63853,Kutubpur,146,1719
63032,Kutubpur Sherpur,143,1703
77606,Kutupur,166,1947
86923,Kutuvapur,180,2099
90887,Kuwasi,185,2161
271890,Lachhanpur,182,2131
72180,Lachhimanpur Mishran,157,1859
63854,Lahana,146,1719
65511,Lakahnipur,147,1744
88395,Lakhanapara(Karaunda),182,2124
88396,Lakhanpara,182,2124
51353,Lakhanpur,128,1521
62449,Lakhmipur,142,1693
81521,Lakhnoti,172,2016
48765,Lakshmanpur Matehi,125,1477
92255,Lal Ganj I,186,2186
79656,Lalapur,170,1986
92256,Lalganj II,186,2186
48357,Lalmau,123,1469
57797,Lalpur,135,1617
78152,Lalpur,167,1958
89455,Lalpur,183,2139
90072,Lalpur,183,2148
273803,Lalpur Haridih,181,2116
268927,Lalpurayodhya,181,2117
271672,Lamkan,160,1899
272658,Lamuhi,126,1505
74471,Langari,160,1897
269472,Langri,160,1896
53987,Lara,131,1559
45688,Larpur,121,1433
90689,Lashra,184,2158
91521,Lauhara,185,2172
90561,Lavband,184,2156
47910,Laxirampur,123,1463
87743,Laxmanpur Kodari,181,2115
58595,Laxmi Pur,137,1629
58899,Laxmipur,137,1634
59166,Laxmipur,137,1638
65972,Leduabari Khurd,148,1751
76305,Lehara,164,1926
48282,Lerua,123,1468
92092,Lodha Teekur,186,2183
89110,Lodhaura,183,2134
61518,Lodhipur,141,1679
47654,Lohanpur,123,1459
58043,Lohara,135,1621
59506,Loharauli,137,1643
267044,Loharwalia,160,1892
90690,Lohra,184,297517
273989,Lohrauli,182,2120
266558,Lonepur,146,1721
74535,Luxmipur Urf Kurmi Patti,160,1898
66808,Maat,148,1764
268020,Madapa,184,2157
63532,Madapur Mustafabad,661,1712
85865,Madara,178,2085
87872,Madargarh,181,2117
64042,Madarpur,146,1722
81011,Madarpur,171,2006
77834,Madaura,167,1951
78192,Madduaka,167,1959
82312,Madho Tanda,173,2027
59348,Madhopur,137,1641
66809,Madhopur,148,1764
93432,Madhopur,187,2203
90693,Madhupur,184,297517
88322,Madhwapur,182,2123
49354,Madhya Nagra,125,1486
67753,Madnapur,150,1781
90135,Madnapur,183,2149
267640,Madrahana Urff Ramnagar,182,2130
78002,Magorra,167,1955
54208,Mahadeuri,131,1562
274148,Mahadev Khurd,182,2119
82238,Mahadev Mati,173,2027
86396,Mahadeva,179,2093
54138,Mahadewa,131,1561
88156,Mahadewa Kurmi,182,2121
89931,Mahamdapur - II,183,2146
93605,Maharajpur,187,2205
86496,Maharbha,179,2094
65973,Mahasin Khas,148,1751
56205,Mahawali Muhi Uddinpur,659,1589
90477,Mahawn,184,2155
276424,Mahendipur Khadar,144,1710
57937,Maheshi,135,1619
266361,Maheshpur,119,1409
63897,Maheshpur Second,146,1720
76582,Maheshpur Urf Kevalva,164,1931
89199,Mahespur,183,2135
93025,Mahgaon,187,2198
242087,Mahiyawar,180,2107
62268,Mahmadpur,142,1688
86927,Mahmadpur,180,2099
93026,Mahmadpur,187,2198
91085,Mahmandi Pur,185,2165
71125,Mahmood Pur Keerat,155,1840
85567,Mahmoodpur Nagli Must.,177,2081
55538,Mahmoodpurbhikka,132,1579
54844,Mahmudpur,132,1571
55098,Mahoo,132,1574
62592,Mahraha,142,1695
88398,Mahua,182,2124
58598,Mahuava-I,137,1629
74537,Mahuawa,160,1898
74833,Mahui,160,1902
242143,Mahui,128,1524
90888,Mahuli,185,2161
90694,Mahuresher,184,2158
48202,Mahuwa Murarpur,123,1467
64733,Mahuwari Urf Aflepur,146,1732
52752,Mai Keeratpur,130,1541
54429,Mailan Saheb Wajid,131,1565
82242,Mainakot,173,2027
48136,Mainparpur,123,1466
88399,Majgawan,182,2124
61132,Majha Kajipur,140,1673
54723,Majhakita Avval,131,1569
54652,Majhaua Jagat,131,1568
54575,Majhaua Khurd,131,1567
66562,Majhauna,148,277620
54062,Majhauwa Chaubey,131,1560
86096,Majhauwa Ekdanga,178,2088
78518,Majhawara,168,1964
54143,Majhgavan,131,1561
57989,Majhgawan,135,1620
45001,Majhigava,120,1423
271190,Majhigawa,184,297516
54724,Majhil Gaon,131,1569
53918,Majhiria,131,1558
238978,Majholi,154,1839
50395,Majhooa Amawe,126,1506
73216,Majhoura,159,1878
90612,Majhue,184,2157
270231,Majhui,184,297517
271266,Majhuva,182,2126
53049,Majhwa Hetram,130,1545
63382,Makanpur Khadar,144,1710
242068,Makhdumpur,154,1834
46453,Makrandpur,122,1442
87044,Makrandpur,180,2101
56784,Malakpur,134,1600
85568,Malakpur,177,2081
269408,Malauli,182,2128
48065,Malgawan,123,1465
56633,Malik Pur,133,1596
51729,Mallu Lalpur,129,1527
49431,Maluwa Bhakuraha,125,1487
64247,Mampur,146,1725
54280,Man Jhariya,131,1563
86789,Manapur Or Malepur,179,2097
265349,Manbhauna,162,1914
65313,Mande,147,1741
61975,Mandwa,142,1685
89339,Mangupur,183,2137
