village_code,village_name,district_code,tehsil_code
215695,Jaidhar,633,1011
215557,Jakha,633,1011
215461,Jakhaira Maheshpur,633,1010
215449,Jakharudder Pur,633,1010
215403,Jalal Pur,633,1010
215865,Jalalpur,633,1012
215649,Jamalpur,633,1011
215595,Jarai,633,1011
215328,Jaraitha,633,1010
215802,Jari,633,1012
215982,Jasmai,633,1012
215588,Jatau Ashokpur,633,1011
215817,Jatpura,633,1012
215441,Jhawar,633,1010
215599,Jhingan,633,1011
215465,Jiauddinpur,633,1010
215791,Jijaul,633,1012
215840,Jinaul,633,1012
215680,Johri,633,1011
215545,Kachela Sherpur,633,1011
215312,Kadarbari,633,1010
215619,Kailai Badapur,633,1011
215704,Kaithola,633,1012
215869,Kakrala,633,1012
215438,Kaliyan Pur,633,1010
215922,Kalyani,633,1012
215966,Kamalpur,633,1012
215339,Kampur,633,1010
215482,Kanar Khera,633,1010
215887,Kaneser Nagala Daloo,633,1012
215682,Kanoi,633,1011
215493,Kantaur,633,1010
215905,Karampur,633,1012
215820,Karanpur Nagla Nunera,633,1012
215807,Karimnagar,633,1012
215553,Karsana,633,1011
215471,Karsari Hiyatgarhi,633,1010
215487,Kaseri,633,1010
215450,Kasganj,633,1010
215524,Kasim Pur Maihari,633,1011
215575,Kaundha,633,1011
215970,Kayampur,633,1012
215354,Kendi,633,1010
215315,Khaderi Kham,633,1010
215321,Khaderi Pukhta,633,1010
215765,Khaduiya,633,1012
215477,Khairpur,633,1010
215705,Khajuria,633,1012
215848,Khalaura,633,1012
215645,Khalikpur,633,1011
215381,Khalilpur,633,1010
215631,Khangar Nagar,633,1011
215789,Khara Bhat,633,1012
215727,Kharagpur,633,1012
215915,Kharagpur,633,1012
215918,Khargatipur,633,1012
215355,Kharhia,633,1010
215697,Kharpara,633,1011
215925,Khera Janak,633,1012
215451,Kherhia,633,1010
215720,Khijarpur,633,1012
215979,Khiria,633,1012
215666,Khitauli,633,1011
215677,Khojpur,633,1011
215528,Khush Kari,633,1011
215365,Khushalpur,633,1010
215934,Kilauni,633,1012
215716,Kilauni,633,1012
215446,Kiloni Rafaat Pur,633,1010
215416,Kinawa,633,1010
215519,Kishor Pur,633,1011
215442,Kislauli,633,1010
215569,Kondra,633,1011
215726,Koni,633,1012
215926,Kucharani,633,1012
215342,Kudhar,633,1010
215700,Kuleejpur,633,1012
215408,Kumar Pur,633,1010
215337,Kumraua,633,1010
215462,Kunwarpur,633,1010
215632,Kunwarpur,633,1011
215514,Kuramai,633,1010
215837,Kurha,633,1012
215717,Kusaul,633,1012
215853,Kutub Pur Sarai,633,1012
215489,Kutubpur,633,1010
215455,Kutubpurpatti,633,1010
215375,Kyampur Bahedia,633,1010
215768,Labher,633,1012
215610,Lachhim Pur,633,1011
215844,Ladhauli,633,1012
215371,Laharbarkula,633,1010
215694,Lahra,633,1011
215912,Lakhanpur,633,1012
215767,Lakhapur,633,1012
215555,Lakhmipur,633,1011
215634,Lakhmipur Deepsingh,633,1011
215637,Lakhmipur Gopalsingh,633,1011
215660,Lakhmipur Sundersingh,633,1011
215636,Lakhmipur Vishal Singh,633,1011
215662,Laloopura,633,1011
215376,Loharre,633,1010
215973,Longpur,633,1012
215480,Maddupur,633,1010
215909,Madhupura,633,1012
215955,Magthara,633,1012
215741,Mahamoodpur,633,1012
215428,Mahawar,633,1010
215552,Mahdawa,633,1011
215550,Maheshpur,633,1011
215348,Mahewa Kalan,633,1010
215349,Mahewa Khurd,633,1010
215274,Mahmood Pur Kham,633,1010
215273,Mahmood Pur Pukhta,633,1010
215591,Majhola,633,1011
215527,Majid Pur,633,1011
215326,Malikpur,633,1010
215397,Mallah Nagar,633,1010
215447,Mamon,633,1010
215516,Manauta,633,1010
215892,Mandanpur,633,1012
215275,Mandawali,633,1010
215640,Mangadpur,633,1011
215618,Manikapur Kham,633,1011
215621,Manikapur Pukhta,633,1011
215956,Mankai,633,1012
215391,Manpur Nagria,633,1010
215750,Mastipur,633,1012
215901,Mataina,633,1012
215894,Mauhariya,633,1012
215875,Maujpur,633,1012
215885,Med Pur,633,1012
215633,Meerapur,633,1011
215797,Mihola,633,1012
215796,Miholi,633,1012
215906,Mijkhuri,633,1012
215890,Milik Ilahi,633,1012
215568,Mindaul Buzurg,633,1011
215567,Mindaul Khurd,633,1011
215307,Mirzapur,633,1010
215771,Miyau,633,1012
215310,Mohammad Sarai Badaria,633,1010
215475,Mohanimamoorganj,633,1010
215902,Mohanpur Dehat,633,1012
215496,Mohanpura,633,1010
215870,Mojhola,633,1012
215395,Mozampur Husan Pur,633,1010
215540,Mubarik Pur,633,1011
215472,Mubarikpur Mafi,633,1010
215517,Mubarikpur Sigtara,633,1010
215831,Mudha,633,1012
215425,Muhammad Pur,633,1010
215623,Muhammadpur,633,1011
215629,Muhimnagar,633,1011
215961,Muiuddin Pur,633,1012
215523,Munabbar Pur,633,1011
215306,Munawwarpur Garhia,633,1010
215805,Munj Khera,633,1012
215407,Musawali,633,1010
215628,Muzaffer Nagar,633,1011
215708,Myasur,633,1012
215734,Myuni,633,1012
215780,Nababganj Nagariya,633,1012
215597,Nadar Mai,633,1011
215769,Nadarmai,633,1012
215506,Nadrai,633,1010
215886,Nagala Amir,633,1012
215899,Nagala Bhimsen,633,1012
215380,Nagala Kashi,633,1010
215333,Nagala Laley,633,1010
215896,Nagala Patvariyan,633,1012
215309,Nagala Sedu,633,1010
215357,Nagala Ulfat,633,1010
215280,Nagaliya Bigoi,633,1010
215712,Nagar Kanchanpur,633,1012
215606,Nagaria,633,1011
215745,Nagariya Dheer,633,1012
215812,Nagla Asanand,633,1012
215639,Nagla Badan,633,1011
215851,Nagla Bairu,633,1012
215755,Nagla Bhagna,633,1012
215684,Nagla Chaubey,633,1011
215759,Nagla China,633,1012
215781,Nagla Damar,633,1012
215494,Nagla Daru,633,1010
215916,Nagla Darua,633,1012
215566,Nagla Khari,633,1011
215603,Nagla Kundan,633,1011
215693,Nagla Nainsukh,633,1011
215799,Nagla Nida,633,1012
215488,Nagla Pipal,633,1010
215711,Nagla Rate,633,1012
215485,Nagla Summi,633,1010
215713,Nagla Wazir,633,1012
215854,Nagria Gaur,633,1012
215872,Nai Masiyar,633,1012
215777,Naithara,633,1012
215822,Nakdharoo,633,1012
215356,Nameni,633,1010
215444,Narauli,633,1010
215474,Narayani,633,1010
215795,Nardoli Kham,633,1012
215801,Nardoli Pukhta,633,1012
215612,Narrai,633,1011
215839,Narthar,633,1012
215505,Nasratpur,633,1010
215967,Nathpur,633,1012
215674,Nathupur,633,1011
215613,Naugaon,633,1011
215434,Naugawan,633,1010
215857,Naugawan Chahka,633,1012
215786,Nauli Phatuabad,633,1012
215976,Nauri,633,1012
215370,Naurtha,633,1010
215861,Navada,633,1012
215659,Nawabganj,633,1011
215525,Neewari,633,1011
215616,Neoli,633,1011
215972,Nibaua,633,1012
215490,Nizampur,633,1010
215764,Noorpur,633,1012
215334,Pachalana,633,1010
215363,Pachaura Jungle,633,1010
215742,Pachpokhara,633,1012
215362,Pachura Goojar,633,1010
215681,Padampur,633,1011
215692,Padarathpur,633,1011
215937,Pahaloi,633,1012
215311,Paharpur Katra,633,1010
215454,Paharpur Mafi,633,1010
215378,Paharpurkhurd,633,1010
215329,Paisoi,633,1010
215353,Panchgai,633,1010
215790,Pansoti,633,1012
215285,Parmora Kham,633,1010
215290,Parmora Pukhta,633,1010
215826,Partap Pur,633,1012
215318,Pathak Pur,633,1010
215507,Pathreki,633,1010
215825,Patiyali Dehat,633,1012
215345,Patti Bhurha,633,1010
215453,Pavsara,633,1010
215924,Pawal Dhaira,633,1012
215542,Peeri,633,1011
215593,Phakouta,633,1011
215948,Pilkhuni,633,1012
215808,Pirnagar,633,1012
215798,Pitamnagar Hadaura,633,1012
215953,Pithanpur,633,1012
215683,Pithanpur,633,1011
215749,Pithanpur Bhujapura,633,1012
215930,Piyari,633,1012
215946,Prahlad Chak,633,1012
215573,Pratap Pur,633,1011
215664,Pratap Pur Muhammad Khan,633,1011
215665,Pratappur Nyajulnisa,633,1011
215824,Pyarampur,633,1012
215775,Quadar Ganj Kham,633,1012
215776,Quadar Ganj Pukhta,633,1012
215707,Rafatpur Dulai,633,1012
215650,Rahimpur,633,1011
215431,Rahmat Pur Mafi,633,1010
215821,Rahta Yusuf Nagar,633,1012
215830,Rai Pur Porohit,633,1012
215942,Raipur,633,1012
215852,Raipur Mothar,633,1012
215758,Raipur Pathak,633,1012
215411,Raipur Patna,633,1010
215601,Rajepur,633,1011
215809,Rajepur Kurra Kham,633,1012
215811,Rajepur Kurra Pukhta,633,1012
215919,Rajmau,633,1012
215655,Rajpura,633,1011
215951,Ramnagar,633,1012
215827,Ramnagar Karsaina,633,1012
215369,Rampur,633,1010
215565,Rampur,633,1011
215823,Rampura,633,1012
215846,Ranaithi,633,1012
215578,Ranamau,633,1011
215849,Ranidamar,633,1012
215907,Ranjeetpur,633,1012
215687,Rara,633,1011
215556,Rasalua Sulahpur,633,1011
215881,Rasol Pur Khurd,633,1012
215738,Rasoolpur Araura,633,1012
215882,Rasul Pur Bujurg,633,1012
215300,Ratana Bhoj,633,1010
215833,Ratanpur,633,1012
215891,Ratanpur Fatiyapur,633,1012
215689,Rayon,633,1011
215522,Rekh Pur,633,1011
215794,Rijola Khurd,633,1012
215847,Rijola Raja,633,1012
215728,Rikera,633,1012
215725,Rikhauli,633,1012
215630,Roshan Nagar,633,1011
215836,Rustampur,633,1012
215679,Sadiqpur,633,1011
215672,Sahawar Dehat,633,1011
215936,Sailae,633,1012
215521,Sailai,633,1011
215964,Sailot,633,1012
215667,Saiti,633,1011
215766,Salawatnagar,633,1012
215878,Salem Pur,633,1012
215295,Salem Pur Bibi,633,1010
215404,Salem Pur Urf Nagala Bhutal,633,1010
215460,Salempur Lala,633,1010
215486,Salempur Piroda,633,1010
215971,Saloopura,633,1012
215732,Samaspur,633,1012
215743,Samaspur Tarai,633,1012
215929,Samothi,633,1012
215803,Sanauri Khas,633,1012
215804,Sanauri Siman Pukhta,633,1012
215810,Sanauri Singhman Khas,633,1012
215393,Sarai Junnardar,633,1010
940271,Sarai Patti Ba Town,633,1012
215985,Sarawal,633,1012
215604,Saronthi,633,1011
215564,Sarsai Naru,633,1011
215563,Sarsait,633,1011
215562,Sarsaivan,633,1011
215544,Sarsawan,633,1011
215459,Satpura Mafi,633,1010
215614,Semra Morcha,633,1011
215582,Sewaka,633,1011
215430,Sewar,633,1010
215398,Shah Pur Mafi,633,1010
215855,Shahpur,633,1012
215314,Shahpur Sikora,633,1010
215880,Shahpur Tahla,633,1012
215698,Shahwazpur Kham,633,1012
215699,Shahwazpur Pukhta,633,1012
215543,Shamas Pur Dengari,633,1011
215546,Shekh Pur Hunda,633,1011
215551,Shekhpur Khurd,633,1011
215658,Shekhpur Narai,633,1011
215932,Shekhpura,633,1012
215596,Sherpur,633,1011
215879,Shikar Pur,633,1012
215401,Shyam Sar,633,1010
215958,Shyampur Jalilpur,633,1012
215933,Sidhpura Bahar,633,1012
215917,Sikahara,633,1012
215863,Sikandar Pur Manouna,633,1012
215715,Sikandarpur Dhav,633,1012
215719,Sikandarpur Khurd,633,1012
215783,Sikandarpur Vaishya,633,1012
215589,Sikandra Bad,633,1011
215904,Sinauth,633,1012
215947,Singpur,633,1012
215336,Sirawali,633,1010
215900,Sirori,633,1012
215895,Sirsaul,633,1012
215977,Sisaia,633,1012
215987,Siyodi,633,1012
215443,Sohbat Bhoodh,633,1010
215313,Sotua,633,1010
215860,Sri Nagla,633,1012
215541,Sujan Pur,633,1011
215980,Sujanpur,633,1012
215988,Sujavalpur (Ct),633,1012
215325,Sujawali,633,1010
215600,Sujrai,633,1011
215340,Sultanpur,633,1010
215504,Sultanpur,633,1010
215731,Sultanpur,633,1012
215959,Sultanpur,633,1012
215938,Sunahara,633,1012
215818,Sunarpura,633,1012
215730,Sundrayan,633,1012
215718,Sungarhi,633,1012
215429,Taiyab Pur Kamalpur,633,1010
215432,Taiyab Pur Sujatganj,633,1010
215935,Taiyyabpur,633,1012
215940,Tajpur,633,1012
215678,Tajpur,633,1011
215889,Tajpur Tigra,633,1012
215341,Takhru,633,1010
215372,Takuawar,633,1010
215458,Talibpur Sarai,633,1010
215498,Tandoli Khalsa,633,1010
215499,Tandoli Mafi,633,1010
215643,Tarapur,633,1011
215305,Tarapur Kanak,633,1010
215303,Tarapur Nasirpur Kham,633,1010
215304,Tarapur Nsirpur Pukhta,633,1010
215439,Tarora,633,1010
215779,Tarsi,633,1012
215466,Tatarpur Mafi,633,1010
215420,Tawal Pur,633,1010
215512,Tawalpur Mosampur,633,1010
215856,Thana Dariyav Ganj,633,1012
215609,Thanpur,633,1011
215549,Tharachitara,633,1011
215913,Thathi,633,1012
215495,Tikampura,633,1010
215594,Tikuria,633,1011
215479,Tillokpur Mafi,633,1010
215513,Tilsai Kalan,633,1010
215515,Tilsai Khurd,633,1010
215859,Timarua Siroman,633,1012
215402,Timber Pur,633,1010
215379,Tolakpur,633,1010
215396,Tumaria,633,1010
215406,Udaran Pur,633,1010
215389,Udher Kham,633,1010
215390,Udher Pukhta,633,1010
215296,Ukarri,633,1010
215703,Ulai Khera,633,1012
215605,Unchagaon,633,1011
215774,Usmanpur,633,1012
215981,Utarana,633,1012
215835,Veenpur,633,1012
215574,Veerpur,633,1011
215984,Virsinghpura,633,1012
215841,Vishnodi,633,1012
215445,Wahid Pur Khalsa,633,1010
215418,Wahidpurmafi,633,1010
215560,Waranagar,633,1011
215529,Wazeerpur,633,1011
215920,Wazidpur,633,1012
215539,Yadgar Pur,633,1011
215400,Yusuf Pur,633,1010
169041,Achal Pur,640,913
169024,Adilpur,640,913
169146,Afuia,640,913
144145,Agauna,640,824
169359,Aghar,640,914
169558,Agresar,640,914
169039,Ahad,640,913
168686,Ahamadpur,640,912
169306,Ahirawal,640,914
144043,Ahmadabad Pipari,640,824
144018,Ahorwa Bhwani,640,824
144137,Ahuri,640,824
169096,Aidhi,640,913
169273,Aintha,640,913
169076,Ajabgarh,640,913
144090,Alaipur,640,824
169565,Alampur,640,914
168781,Alinagar,640,912
169483,Alipur,640,914
169059,Alipur,640,913
144073,Ambarpur Farsi,640,824
169455,Amey Maphi,640,914
169230,Amiya,640,913
169407,Ammar Pur,640,914
169413,Ammar Pur,640,914
169501,Amtahi,640,914
169204,Ana Pur,640,913
169065,Angrawan,640,913
144011,Anguri,640,824
168758,Ankara,640,912
168967,Ankhara,640,912
168968,Ankhari,640,912
169272,Anni Baijal,640,913
169233,Argwan,640,913
168802,Arifpur,640,912
144120,Ariyawan,640,824
169480,Arsahni,640,914
169227,Asaida Pur,640,913
144083,Ashapur Gari,640,824
144114,Ashapur Ruru,640,824
168704,Ashis Pur,640,912
168774,Ashrafpur,640,912
144012,Ashrafpur,640,824
144134,Asni,640,824
169249,Asura,640,913
169111,Atrauli,640,913
169259,Atta Nagar,640,913
168999,Aurangabad,640,912
144040,Azadpur,640,824
168825,Babu Pur Sharia,640,912
169050,Babupur,640,913
169271,Babupur,640,913
169218,Baburi Tola,640,913
168716,Badal Garh,640,912
169381,Badgawn,640,914
168821,Badhauli,640,912
169402,Badla Pur,640,914
168800,Bagahi,640,912
144184,Baghail,640,824
169047,Baghaiyapur,640,913
144095,Baghauna,640,824
169417,Baghaura,640,914
169336,Baghvariya,640,914
169116,Bagia Kailash,640,913
168761,Bagmira,640,912
169515,Bahadur Pur,640,914
169033,Bahadurpur,640,913
144177,Bahadurpur Da Jayas,640,824
169260,Bahan Pur,640,914
168721,Baharpur,640,912
169157,Bahorakha,640,913
169155,Bahorikpur,640,913
144061,Bahua,640,824
169533,Baidhik Pur,640,914
169486,Baisra,640,914
169091,Bajgarhi,640,913
168723,Bakhtawar Nagar,640,912
169073,Bakshgarh,640,913
168730,Balapur,640,912
144143,Balapur,640,824
169066,Balbhaddarpur,640,913
169471,Balchandra Pur,640,914
169229,Bali Pur Khurdwan,640,913
169298,Balipur,640,914
169496,Balipur Duhiya,640,914
168718,Banarpur,640,912
168747,Banbhariya,640,912
169447,Bandoiya,640,914
169292,Banhapur,640,913
169416,Banveer Pur,640,914
169256,Banwari Pur,640,913
169088,Barauliya,640,913
144105,Bardharme,640,824
169106,Barehti,640,913
169316,Bariya Pur,640,914
144108,Barkot,640,824
168995,Barna,640,912
169221,Barna Tikar,640,913
168734,Barsanda,640,912
169354,Bartali,640,914
169463,Bas00 Pur,640,914
169268,Basaikpur,640,913
169030,Basantpur,640,913
144070,Basantpur,640,824
144168,Basauni,640,824
169462,Bashoo,640,914
169214,Basthan,640,913
169181,Bastidai,640,913
169190,Basupur,640,913
169499,Baulhaa,640,914
168791,Bechu Garh,640,912
169549,Beeghapur,640,914
169544,Beeka Pur,640,914
169220,Behta,640,913
144188,Behta Murtajapur,640,824
169377,Belkhari,640,914
169210,Belkhaur,640,913
144148,Belwa Hasanpur,640,824
169299,Benipur,640,914
169184,Benipur Baldeo,640,913
144139,Berara,640,824
168989,Besara Paschim,640,912
168992,Besara Purab,640,912
144092,Besarwa,640,824
144160,Bhadaiya Mahmoodpur,640,824
169508,Bhadar,640,914
169536,Bhadaw,640,914
168952,Bhaddaur,640,912
144162,Bhadehara,640,824
144079,Bhadmar,640,824
144082,Bhadsana,640,824
169302,Bhaganpur,640,914
169574,Bhagi Pur,640,914
144146,Bhagirathpur,640,824
168962,Bhagupur,640,912
168948,Bhaidpur,640,912
169379,Bhairo Pur,640,914
169564,Bhaisaha,640,914
168984,Bhanauli,640,912
168713,Bhandara Shekh Pur,640,912
144016,Bhanipur,640,824
169159,Bhaniyapur,640,913
169139,Bharatpur,640,913
168955,Bharatpur,640,912
169327,Bharti Pur,640,914
169180,Bhatgawan,640,913
168728,Bhatmau,640,912
169392,Bhausinghpur,640,914
169506,Bhava Pur,640,914
169415,Bhawal Pur,640,914
169251,Bhawan Shah Pur,640,913
169068,Bhawanigarh,640,913
144030,Bhawanipur,640,824
169427,Bheera,640,914
144116,Bhelai Kalan,640,824
144115,Bhelai Khurad,640,824
169482,Bhetuwa,640,914
169524,Bhewyi,640,914
168784,Bhikhanpur,640,912
169072,Bhikhipur,640,913
168975,Bhikhipur,640,912
144050,Bhikhipur,640,824
169454,Bhimi,640,914
169099,Bhoe,640,913
169522,Bhojpur,640,914
169484,Bhretha,640,914
169435,Bhu Siyanwa,640,914
169289,Bhupatipur,640,914
169350,Bhushari,640,914
169339,Birahim Pur,640,914
144081,Biraj,640,824
169064,Biripur,640,913
169168,Birrampur,640,913
169200,Bishundas Pur,640,913
169248,Biswan,640,913
169361,Biyasiya,640,914
144187,Bojhi Mula Mau,640,824
144154,Brahmani,640,824
168685,Bubupur,640,912
168733,Byaure Mau,640,912
169338,Chachka Pur,640,914
168959,Chak Baher,640,912
144181,Chak Baisana,640,824
144185,Chak Bhoor,640,824
144166,Chak Dahira Mau,640,824
168997,Chak Jangali,640,912
144189,Chak Malehra,640,824
144186,Chak Mamha,640,824
168964,Chak Raghunandan,640,912
169006,Chakdohri,640,912
169374,Chakrdhar Pur,640,914
169258,Chandai Pur,640,913
169127,Chandauki,640,913
169412,Chanderiya,640,914
168950,Chandipur,640,912
144124,Chathuwa,640,824
169320,Chaturbhuj Pur,640,914
169231,Chauhan Pur,640,913
144097,Chaura,640,824
169567,Cheera,640,914
144104,Chetra Bujurg,640,824
144103,Chetra Khurd,640,824
169419,Chhachha,640,914
168725,Chhajju Pur,640,912
169149,Chhariyawan,640,913
144091,Chhichha,640,824
169277,Chhitepur,640,913
144013,Chilauli,640,824
169151,Chilbili,640,913
144059,Chiluli,640,824
144078,Chingahi,640,824
169015,Chitai Pur,640,912
169035,Chituhala,640,913
168957,Dadra,640,912
169550,Dahiyawa,640,914
169034,Dakhinwara,640,913
169134,Dakkhin Gaon,640,913
168680,Dakkhin Gaon Kyar,640,912
168831,Dakkhin Gaon Mau,640,912
169443,Dalao,640,914
169363,Dalashah Pur,640,914
169062,Dalilpur,640,913
169429,Dalshah Pur,640,914
169288,Dandupur,640,914
169154,Dandupur,640,914
144052,Dandupur,640,824
144036,Dangi Barwaliya,640,824
168693,Daranagar,640,912
169308,Darkha,640,914
169217,Darpipur,640,913
169539,Dasaipur,640,914
168785,Daulatpur Lonhat,640,912
168764,Daulatpur Nisura,640,912
144169,Daulatpur Sidhariya,640,824
169036,Debra,640,913
169357,Dehra,640,914
169563,Demaa,640,914
169347,Deohapsaar,640,914
168768,Deokali,640,912
169084,Deosi Pur,640,913
144111,Devkali,640,824
169162,Dewar Dewakali,640,913
169250,Dhanapur,640,914
169441,Dhanapur,640,913
169103,Dhanepur,640,913
168687,Dhanesha Rajput,640,912
144099,Dhanhuwa,640,824
169213,Dhani Jalalpur,640,913
169442,Dharaimafi,640,914
168988,Dharauli,640,912
169246,Dharu Pur,640,913
169418,Dhaurahra,640,914
144032,Dhirapur,640,824
144135,Dhorhanpur,640,824
169409,Dhoyen,640,914
168749,Dhudehri,640,912
168780,Dichauli,640,912
169043,Digha Gopalpur,640,913
169119,Dilipgarh,640,913
169205,Dost Pur,640,913
144010,Dubeypur,640,824
169042,Dulapur,640,913
169174,Dulapur Kalan,640,913
169166,Dulapur Khurd,640,913
168808,Dulari Nagar,640,912
169573,Dulhin Pur,640,914
169087,Duramau,640,913
169545,Durga Pur,640,914
168690,Ekkatajpur,640,912
169167,Eksara,640,913
144170,Fareedpur Parwar,640,824
144179,Fatehpur Mawaiya,640,824
144048,Fatepur,640,824
942685,Fatte Pur,640,912
168707,Fatte Pur,640,912
168745,Fazil Pur,640,912
144017,Gadhi Mahabal,640,824
169161,Gadiyan,640,913
168767,Gadriya Dih,640,912
168834,Gaimau,640,912
169469,Gairik Pur,640,914
168947,Gajanpur Duwariya,640,912
169509,Gaji Pur,640,914
169385,Ganga Pur,640,914
169481,Gangahuwa,640,914
